"age","workclass","education","marital.status","occupation","native.country","income"
0.36986301369863," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.301369863013699," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.150684931506849," Private"," 1st-4th"," Married-spouse-absent"," Other-service"," Dominican-Republic",0
0.178082191780822," Private"," HS-grad"," Never-married"," Machine-op-inspct"," United-States",0
0.589041095890411," Private"," HS-grad"," Divorced"," Adm-clerical"," United-States",0
0.561643835616438," Private"," HS-grad"," Married-civ-spouse"," Other-service"," United-States",0
0.438356164383562," Private"," Bachelors"," Married-civ-spouse"," Craft-repair"," United-States",0
0.602739726027397," Self-emp-inc"," HS-grad"," Married-civ-spouse"," Sales"," United-States",1
0.136986301369863," Private"," HS-grad"," Divorced"," Adm-clerical"," United-States",0
0.575342465753425," Self-emp-not-inc"," Assoc-acdm"," Divorced"," Tech-support"," United-States",0
0.479452054794521," Federal-gov"," Some-college"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.342465753424658," Federal-gov"," Bachelors"," Never-married"," Exec-managerial"," United-States",0
0.136986301369863," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.328767123287671," Self-emp-inc"," Masters"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.452054794520548," Local-gov"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.26027397260274," Private"," 10th"," Married-civ-spouse"," Craft-repair"," United-States",0
0.0547945205479452," Private"," HS-grad"," Never-married"," Farming-fishing"," United-States",0
0.287671232876712," Private"," Assoc-acdm"," Married-civ-spouse"," Craft-repair"," United-States",0
0.397260273972603," Private"," Some-college"," Divorced"," Prof-specialty"," United-States",0
0.575342465753425," Private"," Some-college"," Married-civ-spouse"," Sales"," United-States",0
0.520547945205479," Private"," HS-grad"," Never-married"," Adm-clerical"," United-States",0
0.438356164383562," Local-gov"," Masters"," Widowed"," Prof-specialty"," United-States",0
0.575342465753425," Self-emp-inc"," Some-college"," Married-civ-spouse"," Craft-repair"," United-States",1
0.287671232876712," Private"," Some-college"," Married-civ-spouse"," Sales"," United-States",1
0.0684931506849315," Private"," Some-college"," Never-married"," Transport-moving"," United-States",0
0.150684931506849," Private"," 12th"," Never-married"," Sales"," United-States",0
0.410958904109589," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.575342465753425," Private"," Some-college"," Married-civ-spouse"," Protective-serv"," United-States",0
0.273972602739726," Private"," HS-grad"," Divorced"," Handlers-cleaners"," United-States",0
0.219178082191781," Private"," Bachelors"," Never-married"," Sales"," United-States",0
0.232876712328767," Private"," 10th"," Married-civ-spouse"," Handlers-cleaners"," Portugal",0
0.246575342465753," Local-gov"," Masters"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.520547945205479," Private"," 10th"," Never-married"," Other-service"," United-States",0
0.0136986301369863," Private"," 12th"," Never-married"," Other-service"," United-States",0
0.424657534246575," Private"," Assoc-acdm"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.424657534246575," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," Cuba",1
0.136986301369863," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.356164383561644," Private"," Masters"," Widowed"," Prof-specialty"," United-States",0
0.205479452054795," Private"," Some-college"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.452054794520548," Private"," Bachelors"," Separated"," Sales"," United-States",1
0.287671232876712," Self-emp-not-inc"," HS-grad"," Never-married"," Craft-repair"," United-States",0
0.0136986301369863," Private"," 9th"," Never-married"," Other-service"," United-States",0
0.397260273972603," Private"," 9th"," Divorced"," Sales"," United-States",0
0.123287671232877," Private"," Some-college"," Never-married"," Machine-op-inspct"," United-States",1
0.36986301369863," Private"," 7th-8th"," Married-civ-spouse"," Machine-op-inspct"," Dominican-Republic",0
0.205479452054795," Private"," Some-college"," Never-married"," Adm-clerical"," United-States",0
0.10958904109589," Private"," Bachelors"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.520547945205479," Private"," HS-grad"," Divorced"," Adm-clerical"," United-States",0
0.520547945205479," Federal-gov"," Some-college"," Never-married"," Adm-clerical"," United-States",0
0.10958904109589," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.315068493150685," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.164383561643836," Private"," Assoc-voc"," Never-married"," Craft-repair"," United-States",0
0.589041095890411," Private"," 11th"," Married-civ-spouse"," Craft-repair"," United-States",0
0.383561643835616," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",0
0.356164383561644," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Farming-fishing"," United-States",0
0.0958904109589041," Private"," HS-grad"," Never-married"," Sales"," United-States",0
0.232876712328767," Private"," Bachelors"," Divorced"," Sales"," United-States",0
0.410958904109589," Self-emp-not-inc"," Some-college"," Never-married"," Farming-fishing"," United-States",0
0.0958904109589041," Private"," HS-grad"," Divorced"," Adm-clerical"," United-States",0
0.410958904109589," State-gov"," Some-college"," Married-civ-spouse"," Other-service"," United-States",0
0.0136986301369863," Private"," 11th"," Never-married"," Sales"," United-States",0
0.452054794520548," Self-emp-inc"," Some-college"," Married-civ-spouse"," Sales"," United-States",0
0.0684931506849315," Private"," Some-college"," Never-married"," Adm-clerical"," United-States",0
0.438356164383562," Self-emp-not-inc"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.328767123287671," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.698630136986301," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.616438356164384," Self-emp-not-inc"," 7th-8th"," Widowed"," Farming-fishing"," United-States",0
0.10958904109589," Local-gov"," Bachelors"," Never-married"," Prof-specialty"," United-States",0
0.0958904109589041," Private"," Some-college"," Never-married"," Machine-op-inspct"," Mexico",0
0.205479452054795," Private"," 9th"," Married-civ-spouse"," Farming-fishing"," United-States",0
0.438356164383562," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.698630136986301," Private"," Some-college"," Divorced"," Sales"," United-States",0
0.10958904109589," Private"," Assoc-acdm"," Never-married"," Sales"," Peru",0
0.410958904109589," Federal-gov"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.246575342465753," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.273972602739726," Self-emp-not-inc"," 11th"," Married-civ-spouse"," Transport-moving"," United-States",0
0.547945205479452," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.273972602739726," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.232876712328767," Private"," 10th"," Never-married"," Other-service"," Jamaica",0
0.397260273972603," Local-gov"," Assoc-voc"," Divorced"," Exec-managerial"," United-States",0
0.0547945205479452," Private"," 11th"," Never-married"," Adm-clerical"," United-States",0
0.123287671232877," Private"," HS-grad"," Married-civ-spouse"," Other-service"," United-States",0
0.383561643835616," Private"," HS-grad"," Divorced"," Farming-fishing"," United-States",1
0," Private"," HS-grad"," Never-married"," Exec-managerial"," United-States",0
0.26027397260274," Self-emp-inc"," Assoc-acdm"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.219178082191781," Private"," 12th"," Divorced"," Exec-managerial"," United-States",0
0.136986301369863," Private"," HS-grad"," Never-married"," Machine-op-inspct"," United-States",0
0.205479452054795," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.0958904109589041," Private"," HS-grad"," Never-married"," Machine-op-inspct"," United-States",0
0.273972602739726," Private"," HS-grad"," Divorced"," Other-service"," United-States",0
0.493150684931507," State-gov"," Doctorate"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.36986301369863," Private"," Some-college"," Divorced"," Adm-clerical"," United-States",1
0.356164383561644," Local-gov"," HS-grad"," Married-civ-spouse"," Protective-serv"," United-States",1
0.164383561643836," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.410958904109589," Private"," Bachelors"," Married-civ-spouse"," Farming-fishing"," United-States",0
0.273972602739726," Self-emp-not-inc"," Masters"," Never-married"," Exec-managerial"," United-States",0
0.356164383561644," Self-emp-inc"," Prof-school"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.0821917808219178," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.452054794520548," Private"," Bachelors"," Married-civ-spouse"," Sales"," United-States",0
0.10958904109589," Private"," Some-college"," Never-married"," Prof-specialty"," United-States",0
0.315068493150685," Private"," Some-college"," Never-married"," Exec-managerial"," United-States",0
0.301369863013699," Private"," Assoc-voc"," Married-civ-spouse"," Craft-repair"," United-States",1
0.328767123287671," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",1
0.205479452054795," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",0
0.0273972602739726," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.123287671232877," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.178082191780822," Local-gov"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.232876712328767," Private"," Some-college"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.328767123287671," Private"," Some-college"," Never-married"," Adm-clerical"," Mexico",0
0.342465753424658," Self-emp-not-inc"," Bachelors"," Divorced"," Exec-managerial"," Iran",0
0.383561643835616," Private"," Assoc-voc"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.0684931506849315," Private"," Some-college"," Never-married"," Exec-managerial"," United-States",0
0.10958904109589," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.0684931506849315," Federal-gov"," Some-college"," Never-married"," Adm-clerical"," United-States",0
0.397260273972603," State-gov"," Prof-school"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.424657534246575," Self-emp-inc"," Some-college"," Divorced"," Farming-fishing"," United-States",0
0.383561643835616," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," United-States",1
0.0273972602739726," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.191780821917808," Private"," 11th"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.178082191780822," Self-emp-inc"," Some-college"," Married-civ-spouse"," Craft-repair"," United-States",0
0.315068493150685," Self-emp-not-inc"," Assoc-acdm"," Married-civ-spouse"," Farming-fishing"," United-States",1
0.0684931506849315," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.10958904109589," Private"," Some-college"," Divorced"," Other-service"," United-States",0
0.465753424657534," Local-gov"," Masters"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.205479452054795," Private"," Assoc-acdm"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.465753424657534," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.342465753424658," Private"," Some-college"," Divorced"," Sales"," United-States",1
0.301369863013699," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," United-States",1
0.0958904109589041," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.479452054794521," Private"," HS-grad"," Divorced"," Adm-clerical"," United-States",0
0.356164383561644," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.191780821917808," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.150684931506849," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",0
0.191780821917808," Federal-gov"," Masters"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.602739726027397," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.123287671232877," Private"," Bachelors"," Never-married"," Prof-specialty"," United-States",0
0.397260273972603," Private"," Bachelors"," Never-married"," Other-service"," United-States",0
0.452054794520548," Private"," Masters"," Divorced"," Prof-specialty"," United-States",0
0.0136986301369863," Private"," 11th"," Never-married"," Adm-clerical"," United-States",0
0.0821917808219178," Private"," Bachelors"," Never-married"," Sales"," United-States",0
0.0547945205479452," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.397260273972603," Private"," Assoc-acdm"," Married-civ-spouse"," Transport-moving"," United-States",0
0.287671232876712," Private"," HS-grad"," Divorced"," Sales"," United-States",0
0.493150684931507," Private"," 12th"," Divorced"," Farming-fishing"," United-States",0
0.493150684931507," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",1
0.452054794520548," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," United-States",1
0.123287671232877," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.397260273972603," Local-gov"," Masters"," Divorced"," Prof-specialty"," United-States",1
0.36986301369863," Local-gov"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.26027397260274," Local-gov"," Masters"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.0410958904109589," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.246575342465753," Private"," 7th-8th"," Married-civ-spouse"," Tech-support"," Mexico",0
0.315068493150685," State-gov"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.726027397260274," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",0
0.547945205479452," Private"," 7th-8th"," Married-civ-spouse"," Sales"," United-States",0
0.315068493150685," Private"," Preschool"," Married-civ-spouse"," Other-service"," Mexico",0
0.0136986301369863," Private"," 11th"," Never-married"," Craft-repair"," United-States",0
0.383561643835616," Self-emp-not-inc"," Bachelors"," Married-civ-spouse"," Sales"," United-States",0
0.479452054794521," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.342465753424658," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Craft-repair"," United-States",0
0.150684931506849," Local-gov"," HS-grad"," Separated"," Transport-moving"," United-States",0
0.205479452054795," Private"," Assoc-voc"," Never-married"," Tech-support"," United-States",0
0.534246575342466," Federal-gov"," Bachelors"," Divorced"," Adm-clerical"," United-States",0
0.36986301369863," Private"," 1st-4th"," Married-civ-spouse"," Other-service"," Vietnam",0
0.0410958904109589," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.205479452054795," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.575342465753425," Private"," Some-college"," Separated"," Adm-clerical"," United-States",0
0.0547945205479452," Private"," HS-grad"," Never-married"," Handlers-cleaners"," United-States",0
0.205479452054795," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.438356164383562," Private"," HS-grad"," Married-civ-spouse"," Sales"," United-States",0
0.0684931506849315," Private"," Bachelors"," Never-married"," Adm-clerical"," United-States",0
0.465753424657534," Self-emp-inc"," Some-college"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.219178082191781," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.0821917808219178," Private"," Bachelors"," Never-married"," Sales"," United-States",0
0.232876712328767," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.493150684931507," Private"," 12th"," Divorced"," Transport-moving"," United-States",0
0.36986301369863," Private"," Bachelors"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.589041095890411," Private"," Some-college"," Widowed"," Protective-serv"," United-States",0
0.520547945205479," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," United-States",0
0.547945205479452," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Farming-fishing"," United-States",0
0.575342465753425," Private"," Doctorate"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.178082191780822," Private"," Assoc-voc"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.438356164383562," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.383561643835616," Private"," 12th"," Married-civ-spouse"," Craft-repair"," United-States",0
0.164383561643836," Self-emp-inc"," Bachelors"," Never-married"," Sales"," United-States",0
0.273972602739726," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Farming-fishing"," United-States",1
0.0547945205479452," Private"," 12th"," Never-married"," Farming-fishing"," United-States",0
0.26027397260274," State-gov"," HS-grad"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.273972602739726," Private"," Bachelors"," Never-married"," Sales"," United-States",0
0.0273972602739726," Private"," HS-grad"," Never-married"," Adm-clerical"," United-States",0
0.178082191780822," Private"," Assoc-voc"," Married-civ-spouse"," Tech-support"," Germany",0
0.575342465753425," Federal-gov"," Some-college"," Married-civ-spouse"," Tech-support"," United-States",1
0.205479452054795," Private"," Assoc-voc"," Married-civ-spouse"," Other-service"," United-States",1
0.10958904109589," Private"," Bachelors"," Never-married"," Adm-clerical"," United-States",0
0.315068493150685," Private"," Bachelors"," Married-civ-spouse"," Handlers-cleaners"," United-States",1
0.438356164383562," Local-gov"," Bachelors"," Divorced"," Prof-specialty"," United-States",1
0.438356164383562," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.424657534246575," Private"," 9th"," Widowed"," Transport-moving"," United-States",1
0.342465753424658," Private"," Some-college"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.493150684931507," Private"," 11th"," Married-civ-spouse"," Craft-repair"," United-States",0
0.164383561643836," Self-emp-not-inc"," HS-grad"," Never-married"," Craft-repair"," United-States",0
0.506849315068493," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",0
0.232876712328767," Private"," Bachelors"," Never-married"," Adm-clerical"," United-States",0
0.301369863013699," Private"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.178082191780822," Private"," HS-grad"," Married-civ-spouse"," Handlers-cleaners"," United-States",0
0.136986301369863," Private"," Bachelors"," Never-married"," Exec-managerial"," United-States",0
0.10958904109589," Private"," Assoc-voc"," Never-married"," Craft-repair"," United-States",0
0.123287671232877," Private"," HS-grad"," Separated"," Farming-fishing"," United-States",0
0.383561643835616," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",1
0.520547945205479," Private"," Some-college"," Separated"," Exec-managerial"," United-States",0
0.123287671232877," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.383561643835616," Private"," Bachelors"," Separated"," Prof-specialty"," Germany",0
0.602739726027397," Local-gov"," Masters"," Divorced"," Prof-specialty"," United-States",1
0.123287671232877," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.36986301369863," Federal-gov"," Masters"," Never-married"," Prof-specialty"," United-States",0
0.383561643835616," Self-emp-not-inc"," Some-college"," Divorced"," Craft-repair"," United-States",0
0.520547945205479," Private"," Some-college"," Divorced"," Adm-clerical"," United-States",0
0.0410958904109589," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.424657534246575," Private"," Assoc-acdm"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.219178082191781," Private"," HS-grad"," Divorced"," Craft-repair"," United-States",0
0.36986301369863," Private"," 9th"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.205479452054795," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Craft-repair"," Canada",0
0.506849315068493," Private"," 7th-8th"," Married-civ-spouse"," Craft-repair"," United-States",0
0.315068493150685," Private"," Masters"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.164383561643836," Private"," HS-grad"," Married-civ-spouse"," Prof-specialty"," China",1
0.534246575342466," Private"," 10th"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.410958904109589," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",1
0.0684931506849315," Private"," Some-college"," Never-married"," Tech-support"," United-States",0
0.397260273972603," Private"," Some-college"," Married-civ-spouse"," Transport-moving"," United-States",1
0.0958904109589041," Federal-gov"," Some-college"," Never-married"," Exec-managerial"," United-States",0
0.273972602739726," Private"," HS-grad"," Divorced"," Craft-repair"," United-States",0
0.438356164383562," Private"," HS-grad"," Divorced"," Craft-repair"," United-States",0
0.36986301369863," Federal-gov"," Some-college"," Never-married"," Adm-clerical"," United-States",1
0.0547945205479452," Private"," HS-grad"," Never-married"," Craft-repair"," United-States",0
0.520547945205479," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.0821917808219178," State-gov"," Bachelors"," Never-married"," Prof-specialty"," United-States",0
0.452054794520548," Private"," 11th"," Divorced"," Sales"," United-States",0
0.36986301369863," Private"," Assoc-voc"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.424657534246575," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," Cambodia",1
0.287671232876712," Self-emp-not-inc"," Masters"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.424657534246575," Private"," Prof-school"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.301369863013699," Private"," Some-college"," Never-married"," Craft-repair"," United-States",0
0.479452054794521," Federal-gov"," HS-grad"," Married-civ-spouse"," Adm-clerical"," United-States",1
0.63013698630137," Private"," HS-grad"," Widowed"," Other-service"," United-States",0
0.424657534246575," Private"," HS-grad"," Divorced"," Exec-managerial"," United-States",1
0.273972602739726," Private"," Masters"," Never-married"," Prof-specialty"," United-States",0
0.123287671232877," State-gov"," Masters"," Never-married"," Exec-managerial"," United-States",0
0.452054794520548," Self-emp-inc"," 11th"," Never-married"," Exec-managerial"," United-States",1
0.410958904109589," Self-emp-not-inc"," Prof-school"," Married-civ-spouse"," Prof-specialty"," United-States",1
0.0273972602739726," Private"," HS-grad"," Never-married"," Craft-repair"," United-States",0
0.232876712328767," Private"," Some-college"," Never-married"," Adm-clerical"," Germany",0
0.164383561643836," Local-gov"," Some-college"," Divorced"," Adm-clerical"," United-States",0
0.219178082191781," Private"," HS-grad"," Never-married"," Tech-support"," United-States",0
0.493150684931507," Private"," Some-college"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.0958904109589041," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.301369863013699," Private"," Some-college"," Divorced"," Transport-moving"," United-States",0
0.452054794520548," Self-emp-not-inc"," Assoc-acdm"," Never-married"," Sales"," United-States",0
0.191780821917808," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.0684931506849315," Private"," Assoc-voc"," Never-married"," Sales"," United-States",0
0.342465753424658," Local-gov"," Bachelors"," Married-civ-spouse"," Protective-serv"," United-States",0
0.0821917808219178," Private"," 12th"," Never-married"," Sales"," United-States",0
0.0684931506849315," Private"," 11th"," Divorced"," Sales"," United-States",0
0.657534246575342," Private"," 5th-6th"," Widowed"," Machine-op-inspct"," Italy",0
0.232876712328767," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.0821917808219178," Private"," Some-college"," Never-married"," Adm-clerical"," United-States",0
0.287671232876712," Private"," Bachelors"," Married-civ-spouse"," Sales"," United-States",1
0.383561643835616," Self-emp-not-inc"," Some-college"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.0273972602739726," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.397260273972603," Private"," Bachelors"," Never-married"," Machine-op-inspct"," United-States",0
0.0821917808219178," Private"," Some-college"," Never-married"," Adm-clerical"," United-States",0
0.273972602739726," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.575342465753425," Private"," Bachelors"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.26027397260274," State-gov"," Bachelors"," Married-civ-spouse"," Sales"," United-States",0
0.246575342465753," Private"," Bachelors"," Never-married"," Sales"," United-States",1
0.465753424657534," Private"," Some-college"," Never-married"," Exec-managerial"," United-States",0
0.342465753424658," Local-gov"," Bachelors"," Divorced"," Prof-specialty"," United-States",0
0.246575342465753," Private"," Masters"," Never-married"," Sales"," United-States",0
0.0410958904109589," Private"," HS-grad"," Never-married"," Other-service"," United-States",0
0.328767123287671," Private"," 10th"," Never-married"," Machine-op-inspct"," United-States",0
0.315068493150685," Private"," HS-grad"," Divorced"," Transport-moving"," United-States",0
0.26027397260274," Private"," Assoc-acdm"," Married-civ-spouse"," Exec-managerial"," United-States",0
0.232876712328767," Self-emp-inc"," Masters"," Married-civ-spouse"," Sales"," United-States",1
0.36986301369863," Self-emp-not-inc"," Bachelors"," Never-married"," Sales"," United-States",0
0.191780821917808," Federal-gov"," Bachelors"," Separated"," Prof-specialty"," United-States",0
0.328767123287671," Local-gov"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",0
0.356164383561644," Private"," Some-college"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.356164383561644," Private"," Masters"," Never-married"," Tech-support"," United-States",0
0.561643835616438," Private"," 10th"," Married-civ-spouse"," Craft-repair"," United-States",1
0.0273972602739726," Private"," Some-college"," Never-married"," Sales"," United-States",0
0.356164383561644," Local-gov"," Bachelors"," Married-civ-spouse"," Protective-serv"," United-States",1
0.452054794520548," Private"," HS-grad"," Married-civ-spouse"," Handlers-cleaners"," United-States",0
0.36986301369863," Self-emp-inc"," Some-college"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.397260273972603," Private"," HS-grad"," Divorced"," Machine-op-inspct"," United-States",0
0.479452054794521," Self-emp-not-inc"," Bachelors"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.479452054794521," Self-emp-not-inc"," HS-grad"," Never-married"," Prof-specialty"," United-States",0
0.0136986301369863," Private"," 12th"," Never-married"," Adm-clerical"," United-States",0
0.164383561643836," Private"," Bachelors"," Never-married"," Exec-managerial"," United-States",0
0.232876712328767," Private"," Bachelors"," Never-married"," Exec-managerial"," United-States",0
0.0821917808219178," Local-gov"," Some-college"," Married-civ-spouse"," Protective-serv"," United-States",0
0.643835616438356," State-gov"," Some-college"," Separated"," Adm-clerical"," United-States",0
0.698630136986301," Private"," 10th"," Divorced"," Transport-moving"," United-States",0
0.342465753424658," State-gov"," HS-grad"," Never-married"," Adm-clerical"," United-States",0
0.328767123287671," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," United-States",1
0.328767123287671," Self-emp-inc"," HS-grad"," Married-civ-spouse"," Farming-fishing"," United-States",0
0.0684931506849315," State-gov"," Some-college"," Married-civ-spouse"," Adm-clerical"," United-States",0
0.684931506849315," Self-emp-inc"," Some-college"," Married-civ-spouse"," Exec-managerial"," United-States",1
0.136986301369863," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," Philippines",1
0.10958904109589," Private"," Masters"," Married-civ-spouse"," Prof-specialty"," United-States",0
0.150684931506849," Private"," Assoc-acdm"," Never-married"," Handlers-cleaners"," United-States",0
0.465753424657534," Federal-gov"," Doctorate"," Married-civ-spouse"," Prof-specialty"," Vietnam",1
0.0821917808219178," Local-gov"," Bachelors"," Never-married"," Prof-specialty"," China",0
0.0273972602739726," Private"," 12th"," Never-married"," Other-service"," United-States",0
0.219178082191781," Private"," Some-college"," Never-married"," Other-service"," United-States",0
0.493150684931507," Private"," Some-college"," Divorced"," Craft-repair"," United-States",0
0.246575342465753," Private"," Assoc-voc"," Never-married"," Tech-support"," United-States",0
0.191780821917808," Private"," Bachelors"," Married-civ-spouse"," Sales"," United-States",0
0.0136986301369863," Private"," 12th"," Never-married"," Sales"," United-States",0
0.383561643835616," Private"," Assoc-voc"," Divorced"," Handlers-cleaners"," United-States",0
0.0684931506849315," Local-gov"," 5th-6th"," Never-married"," Handlers-cleaners"," Guatemala",1
0.520547945205479," Private"," Some-college"," Divorced"," Tech-support"," United-States",0
0.383561643835616," Private"," HS-grad"," Married-civ-spouse"," Other-service"," United-States",1
0.0684931506849315," Private"," HS-grad"," Never-married"," Sales"," United-States",0
0.273972602739726," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," United-States",0
0.150684931506849," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," United-States",0
0.0273972602739726," Private"," 11th"," Never-married"," Sales"," United-States",0
0.273972602739726," Self-emp-not-inc"," HS-grad"," Married-civ-spouse"," Sales"," United-States",1
0.452054794520548," Private"," Doctorate"," Married-civ-spouse"," Prof-specialty"," United-States",1
